"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"NR4A1",-2.08262287230844,10.0816509232287,-13.7819388506014,3.26466783968925e-40,2.83149811024022e-39,80.1973062483438
"FAM184A",-1.83696320140852,5.77755965564209,-13.7814929222348,3.28211670940568e-40,2.84542712267815e-39,80.1920074320343
"DFNB59",-1.23372472042998,4.36167388164433,-13.768412519632,3.83739541685571e-40,3.32401194544212e-39,80.0366327610996
"CALCR",-1.8820090134388,2.45104849996904,-13.7669247666587,3.90620045913416e-40,3.38218185147178e-39,80.0189673701273
"BBOX1",-3.69189948834566,5.11907389223608,-13.7578781156071,4.3518380574389e-40,3.76009086649908e-39,79.9115784114552
"RABEP2",1.19961628297924,8.98625828052283,13.7501366445441,4.77314241847097e-40,4.1223691224619e-39,79.819723392801
"TNNT1",4.16302502241624,6.62704683771707,13.7428084514732,5.20929221185938e-40,4.4952637005961e-39,79.7328066528399
"C1orf35",1.09875093842966,8.33453449542784,13.734363510721,5.76131974679257e-40,4.96535112885118e-39,79.6326863799422
"PKNOX2",-2.21630307566375,3.52307670123555,-13.7331600127364,5.84459349258096e-40,5.03288534211911e-39,79.6184217693082
"SLC39A11",1.22952200155814,10.4091775791613,13.7317248542064,5.94546445548789e-40,5.11759600147584e-39,79.6014125610103
"PRSS22",1.77452305296893,7.13081703529497,13.7240146884442,6.51779511223574e-40,5.60552269812181e-39,79.5100553628215
"KIAA1045",-2.20385548355504,3.01653179284721,-13.7173125193849,7.05966731308534e-40,6.06900312949502e-39,79.4306721648334
"TPTE2P1",-1.55572650354071,2.57658418384667,-13.7170348374455,7.08306079016723e-40,6.08655970416803e-39,79.4273837963373
"RNF157",-1.97109805614947,6.58913598536885,-13.7168196728233,7.10124051579668e-40,6.09962319524573e-39,79.4248358044906
"SLC26A4",-1.99741110275433,3.80101578441902,-13.7117282272315,7.54524767596569e-40,6.47557368621002e-39,79.3645510985951
"PDGFRA",-1.89974670512723,9.97933037049447,-13.7050999011604,8.16493843430515e-40,7.00154578338951e-39,79.2860935324111
"PRICKLE2",-1.47264618703601,9.16860587646768,-13.6964602953608,9.04932331685533e-40,7.75342691213293e-39,79.1838704939108
"BCL3",1.03537013257073,9.99791331628063,13.6931345672627,9.41463206957776e-40,8.05968042529753e-39,79.1445332909622
"THRA",-1.11994368094533,9.39207738446197,-13.6779201406863,1.12821723907146e-39,9.63428860342555e-39,78.9646635577965
"SEC1P",-1.15766242222295,2.34856536198079,-13.6749866413649,1.1682569068381e-39,9.97204624728551e-39,78.9299995648117
"COL17A1",-3.97977524919083,7.73043839907654,-13.6605002208928,1.38770557955633e-39,1.18255143522425e-38,78.7588987982764
"DIO3OS",-1.1007490669668,0.832688792537074,-13.6480203189295,1.60936927720563e-39,1.37087480302846e-38,78.6116033346025
"PHYHIPL",-2.0280907283907,3.06267471281666,-13.6454560048054,1.65910751772634e-39,1.41265488811894e-38,78.5813498938485
"LOH3CR2A",-1.41865924923248,5.10798721144384,-13.6425096390841,1.71814808373004e-39,1.4611034306058e-38,78.5465941820989
"PCDHB18",-1.30992990124904,3.12140600504255,-13.6417024197578,1.73468539966856e-39,1.47455456836556e-38,78.5370730746048
"KIF25",-1.82899386142287,1.83225244219823,-13.6415252604379,1.73833597383224e-39,1.47704482621017e-38,78.5349835452276
"GRIA1",-3.06407111825466,2.39266884045563,-13.6396865534048,1.77667925624704e-39,1.50899880777267e-38,78.5132978382931
"PRX",-1.39995521970175,7.06534882910491,-13.6250295374995,2.11401164369004e-39,1.79401998892437e-38,78.3405093677588
"PDE1A",-1.63419336750835,5.65842104445216,-13.623092435304,2.16312202715016e-39,1.83493655686121e-38,78.317683432565
"SLITRK2",-1.73804600485691,2.03387397591961,-13.6171849386166,2.32001557622064e-39,1.96639797660141e-38,78.2480868127812
"ILDR1",1.49280785927348,7.76848217342948,13.6154086753033,2.36936882568486e-39,2.00656840690285e-38,78.2271648485214
"CST4",3.47048925291134,3.43094080714614,13.5979938205579,2.91215793192698e-39,2.46420765772227e-38,78.0221472707869
"STRA6",1.92707444021486,6.83429646472552,13.5843679050005,3.42175673663637e-39,2.89302965360019e-38,77.8618691175378
"DPEP1",2.18651636769693,3.73588492877194,13.5812994470235,3.54824285755185e-39,2.99873362953e-38,77.8257918591273
"TCEB2",1.0560378680853,10.9279234825693,13.577490652543,3.7117391355084e-39,3.13432349258141e-38,77.7810184282332
"MRPL23-AS1",-1.7008958718695,1.71646629050542,-13.5743719570364,3.85118044389045e-39,3.25073269771487e-38,77.7443641495569
"HERC2P2",-1.26377088838157,9.08160750723371,-13.5742956112996,3.85465857534064e-39,3.25232848329606e-38,77.7434669293145
"RAB3C",-1.96704706129653,1.85887274391317,-13.5703790738985,4.0373453623973e-39,3.40506616278597e-38,77.6974444764354
"CAPN6",-3.66569547526002,5.39579249816044,-13.5700415677056,4.0534859857885e-39,3.41727217715486e-38,77.6934789635085
"PDE8B",-2.44741121749571,5.89930210910158,-13.564528797592,4.32640446611519e-39,3.64585445877564e-38,77.6287171631007
"HRASLS5",-3.25472098779021,6.54603007392496,-13.5623646253941,4.43847818809773e-39,3.73876086189844e-38,77.6032986113233
"FMNL2",-1.39233766768647,9.16498405521078,-13.5614512488949,4.48664119457899e-39,3.77777770292417e-38,77.5925717488096
"GRASP",-1.46554840701997,6.45910774100084,-13.5585818248032,4.64135851023936e-39,3.90484067518536e-38,77.558876146127
"RCAN2",-1.17751348915097,7.87097157625927,-13.554558720168,4.86726441852102e-39,4.08985967505421e-38,77.5116416916572
"PTTG3P",1.2260163320086,1.43463847639117,13.552677480853,4.97662349378781e-39,4.18003726501587e-38,77.4895579689867
"HRC",-1.82293404928747,4.0268103432902,-13.5521798532352,5.00595811798721e-39,4.20295319692976e-38,77.4837167327561
"PDZRN3",-1.47992072356822,8.98541341484347,-13.5497218747994,5.15339764739296e-39,4.324969447132e-38,77.4548668774418
"COL14A1",-2.36691777462608,10.3820896395019,-13.5346039923019,6.16018357138307e-39,5.16145278704923e-38,77.2775092355317
"CYTL1",-1.8012802980196,4.0574008956894,-13.5336054328087,6.23319114632105e-39,5.22048870905695e-38,77.2657996034933
"RNF145",-1.3099791639612,9.66043908643109,-13.5329211562467,6.28371730295226e-39,5.26065519690559e-38,77.2577757839194
"LAMB3",-2.36452193243185,9.54266062615376,-13.5285422990759,6.61683965059566e-39,5.53501743904054e-38,77.206436401132
"KLF2",-1.50835446156849,8.88105282568911,-13.5233569024466,7.03412185916519e-39,5.87927459840302e-38,77.1456566156453
"L3MBTL4",-2.15036020797231,5.5126151135299,-13.5168828873021,7.5920496798802e-39,6.3404292597646e-38,77.0697965107326
"MYO16",-2.19072318628457,3.40137658481628,-13.5160537279426,7.66661735901076e-39,6.39748770740099e-38,77.0600826562861
"RGMA",-2.27510312910911,7.62266790652069,-13.5132355852728,7.92554986409436e-39,6.61086378321812e-38,77.027070528111
"MBOAT2",1.33173663238213,9.51781510719667,13.5077955577319,8.45025583077923e-39,7.04566304230131e-38,76.963359565687
"MICAL3",-1.04936693383161,9.55535431362043,-13.5068715175082,8.54275626390714e-39,7.11989035078933e-38,76.9525395275369
"FAM173A",1.45829917963805,7.20657182903782,13.5062437183496,8.60617602078997e-39,7.16712485364415e-38,76.9451886309235
"SESN1",-1.06374477214866,9.17450912263062,-13.506241239246,8.60642738453803e-39,7.16712485364415e-38,76.9451596036112
"CALN1",-2.10337898201628,2.10718098369087,-13.5061464011676,8.61604879086048e-39,7.17222167938105e-38,76.9440491670922
"PCSK5",-1.86669488750013,6.23215163562281,-13.5058776929724,8.64336765794566e-39,7.19204020473903e-38,76.9409029578111
"SLC1A7",-1.85941174465704,3.57969373387202,-13.4950741902465,9.81617635670723e-39,8.16129013163573e-38,76.8144466689682
"CCDC158",-2.30501366407774,3.40651472897716,-13.4924656759992,1.0122317744149e-38,8.41240573252076e-38,76.7839248467713
"DOC2B",-2.27040217831402,3.66882581281945,-13.4895360952457,1.04774838120707e-38,8.70051614811841e-38,76.7496514468558
"SORD",1.5354615287164,9.94773727647129,13.4885620687304,1.0598295821783e-38,8.79727261770854e-38,76.738257444844
"C20orf203",-1.37872435513617,1.50015658207765,-13.4859059465801,1.09348368014031e-38,9.0656036711268e-38,76.7071896392196
"COL5A1",1.77616114865263,12.6123547202168,13.4807357216398,1.16207290810289e-38,9.63035015994974e-38,76.6467280877276
"PRR7",1.81493644747932,5.32911220078414,13.4803298810119,1.16763473733495e-38,9.67252940923725e-38,76.6419828354164
"NES",-1.47192465235056,10.4400033548964,-13.4768922533341,1.21582101376273e-38,1.00630727835692e-37,76.6017929214694
"FAM13AOS",-1.34799407405866,4.75623178159408,-13.4768620210564,1.21625345172885e-38,1.00630727835692e-37,76.6014395040098
"RASGEF1C",-2.42586931049324,1.83120508623399,-13.4719631082607,1.28838805029474e-38,1.06512984658345e-37,76.5441785738899
"LINC02893",-1.83060905809309,1.52873237181046,-13.4698476029126,1.32083995483192e-38,1.09107771430188e-37,76.5194562312076
"EFNB1",-1.04188981845897,8.96525376225855,-13.4642524384792,1.41064512473933e-38,1.16244875403901e-37,76.4540834665506
"PIF1",1.8384891173457,4.83476763899479,13.4611843931381,1.46244257691e-38,1.2041639320972e-37,76.4182455359577
"C22orf23",-1.23101668826317,5.1697382594915,-13.4591525821856,1.49778306619247e-38,1.23177775568121e-37,76.3945152004802
"MORN3",1.71897975840512,4.23644005956462,13.4579539098854,1.51902963851106e-38,1.24874964584822e-37,76.3805166627225
"BIK",1.90440758633013,7.3702231042483,13.4471407628156,1.72477490276211e-38,1.41618191013966e-37,76.2542782449582
"BHLHE41",-1.6029591556704,9.57642569421816,-13.4451130499084,1.76633778892723e-38,1.44856669111142e-37,76.230613971535
"GPR64",-2.26946927532156,4.29127877761912,-13.4386120115976,1.90643242871546e-38,1.56220698938659e-37,76.154761816447
"ZDHHC15",-1.80189693182273,5.31474633894489,-13.4335732657681,2.02257709856994e-38,1.65671789049596e-37,76.0959898496697
"ALB",-3.93903314876134,4.2339418788205,-13.4333738633887,2.0273155060967e-38,1.65993546993993e-37,76.0936643531279
"C6orf145",-1.32520055100438,8.97758014662066,-13.431894554815,2.06281515764846e-38,1.68832726007137e-37,76.0764129616793
"CENPP",1.26705320269213,6.90013354474627,13.4291287651942,2.1308551833395e-38,1.7433186615772e-37,76.0441626513802
"CYP39A1",-2.54019524048961,5.05608990692329,-13.4241905818393,2.25793879759807e-38,1.84655226377621e-37,75.9865934634197
"CTPS",1.07126991230206,9.22201564818073,13.4223144574349,2.30817411940437e-38,1.88688168436225e-37,75.9647257568615
"THOC4",1.07858475208285,9.82419920509255,13.4208428770478,2.34835454557742e-38,1.91896255367767e-37,75.9475749068732
"FZD5",-1.24509106097266,7.17263889266302,-13.4194895670224,2.38591989380952e-38,1.94888177609976e-37,75.9318036886403
"CACNA2D1",-2.7017571306925,5.27697173790228,-13.4173878897779,2.44544761532944e-38,1.99670943992184e-37,75.9073134667026
"FIGNL2",-1.22722055181863,4.14196800052213,-13.4164387093489,2.47281448917282e-38,2.01825010458942e-37,75.8962538761739
"SOCS2",-1.96968971426943,7.92670170884063,-13.4066369951178,2.77387418293397e-38,2.26216506813636e-37,75.7820807511903
"SLC26A4-AS1",-2.18854411081091,1.9481235411922,-13.4039900033497,2.8612553001498e-38,2.33157024975612e-37,75.7512584081793
"SOSTDC1",-3.5648896738582,4.89999491085949,-13.4027998736126,2.90143095090114e-38,2.36336836819725e-37,75.7374016550967
"C6",-3.20499431970952,3.63742332413479,-13.3961516245929,3.13640922597371e-38,2.55172674357814e-37,75.6600123982898
"PRSS12",-2.80608362157894,4.18225020734143,-13.3941656422951,3.2102089103654e-38,2.61073202611138e-37,75.6368999777789
"HIST1H4H",2.33115754568796,7.26883024256448,13.3815745925206,3.72001897868558e-38,3.02413923799019e-37,75.4904270394943
"IFI6",2.27873801988086,11.5178624774267,13.3806412174018,3.76087251252095e-38,3.05613781402238e-37,75.4795730459595
"ANKRD22",1.91540374690169,6.9826378781231,13.3798167459605,3.7973306431453e-38,3.08454066437251e-37,75.4699859323524
"GLT25D2",-1.84123304466111,4.63342206613674,-13.3790155290905,3.83309745020163e-38,3.11235966566907e-37,75.4606696456954
"OR2B6",1.7604428913582,1.77662421726235,13.374275419943,4.05166438876632e-38,3.28722363042641e-37,75.4055616494555
"PCDHGA9",-1.88265696308928,5.10122936306428,-13.3733222330234,4.09709162909104e-38,3.32276401874739e-37,75.3944817446627
"SRMS",2.27505307754575,4.55815474799964,13.366233426836,4.45122031945313e-38,3.60710836488595e-37,75.312099332754
"KCNT2",-1.59833037383394,3.27321361780932,-13.3609850142668,4.73288926328221e-38,3.83081665142629e-37,75.2511258281594
"MAL2",1.41695003653153,12.2673657020437,13.3607003014973,4.74866649291887e-38,3.84206879043981e-37,75.2478186801517
"LYPD1",1.68278488245233,5.50708809888676,13.3592273828492,4.8311273728349e-38,3.90724340149608e-37,75.2307104802798
"IKBKE",1.15668008818527,8.23738987490003,13.3554923258935,5.04667875073325e-38,4.07996293952334e-37,75.1873334158884
"DLG2",-1.76228514455757,4.91996369616881,-13.354391031866,5.11204311437268e-38,4.13117614363072e-37,75.174545256553
"WDHD1",1.08693955445893,7.95029814469468,13.343340519913,5.81641034775711e-38,4.69298867208161e-37,75.0462705878807
"WBSCR28",1.85242358180771,1.91395988172752,13.3380406885362,6.18770616149783e-38,4.98864023708952e-37,74.9847778797977
"TSKS",-1.34374095452389,1.20647986160949,-13.3320789612022,6.63363214925085e-38,5.34394762916055e-37,74.9156269671355
"TPPP",-1.96411380071932,7.13478414169281,-13.331003489499,6.71741545223185e-38,5.40718950704997e-37,74.9031548576054
"HOXA10",-1.84779848743604,6.43945603747591,-13.3247531149457,7.22561283436487e-38,5.8116962907263e-37,74.8306848065223
"RFX2",-1.36486727148115,6.90557349490946,-13.3231440788868,7.36251832023186e-38,5.91948784569348e-37,74.812032891842
"JPH4",-1.41053323035364,3.6532139450144,-13.3167908288154,7.92877710073517e-38,6.36227683845126e-37,74.7384024477864
"HIST1H2BH",2.1178408282661,3.45014762052767,13.3023273868392,9.38475832041226e-38,7.51294095162038e-37,74.5708767380617
"SPAG1",1.19860494512626,8.14275709224892,13.3007601747377,9.5576945444141e-38,7.64839572019013e-37,74.5527322971339
"ADRB1",-2.58653733212842,3.16482854417104,-13.2948975704297,1.02332060430423e-37,8.17937803346721e-37,74.4848718973672
"C7orf47",1.15599518347829,7.73823824438654,13.2946633168772,1.02611632000295e-37,8.19852532432936e-37,74.4821608434776
"MITF",-1.28142564450903,8.02530920294653,-13.2923024657777,1.05471991847457e-37,8.42377865492009e-37,74.4548403140519
"CNR1",-2.54519903090608,4.52962976860343,-13.2786618372516,1.23622469956519e-37,9.85803783390133e-37,74.2970570800208
"EPS8L1",1.74777127765025,8.93748230937283,13.2667585650666,1.41981620220158e-37,1.1308847091097e-36,74.1594683984368
"PIGQ",1.06779431029928,10.1330877291509,13.2615705717083,1.50809688809594e-37,1.20073349590103e-36,74.0995296058336
"AVPR1A",-1.84398080538334,4.80754739702348,-13.251427796072,1.69677469814631e-37,1.35043226364512e-36,73.9823967212722
"SNCAIP",-1.88839372335496,5.72408709516732,-13.2496386472019,1.73241447151211e-37,1.3782618587727e-36,73.9617418168247
"TNNI3K",-2.03307291239087,3.72911806464609,-13.2495079383042,1.7350472015701e-37,1.37982053460268e-36,73.9602329237232
"SETD7",-1.00340139857542,11.2000285502029,-13.2471468439924,1.78329571527524e-37,1.41709061377535e-36,73.9329785446632
"FZD7",-1.49420969567568,9.76331645805022,-13.2468056470437,1.79037756356538e-37,1.42216652839086e-36,73.9290403682893
"GAS1",-1.7661713105832,8.83734816616558,-13.2467632867331,1.79125874067463e-37,1.42231498300234e-36,73.928551440767
"MYH7B",-1.59536555423333,3.07370368383568,-13.2455772242368,1.81610715829035e-37,1.44148668131484e-36,73.9148622445364
"FXYD6",-1.40697722525055,8.76455263018255,-13.2409436986435,1.91651288190478e-37,1.5200032093961e-36,73.8613921452902
"C16orf13",1.06744805035571,9.28968741980354,13.2332469548025,2.09565035317272e-37,1.66015054660078e-36,73.7726037828754
"CHEK1",1.17927749681734,7.57254228675794,13.23203707353,2.12528685970223e-37,1.68297744908619e-36,73.7586502861112
"HIST2H4A",1.71397822498252,8.7833699763675,13.2313333795241,2.14271558267349e-37,1.69546818951908e-36,73.7505350569453
"GSPT2",-1.65075359362096,7.00529758549607,-13.2310661656422,2.14937099437899e-37,1.70007776798641e-36,73.7474535432867
"CNGA1",-2.40568307378098,3.64826788451353,-13.2299526631226,2.17732685672017e-37,1.72152520211383e-36,73.7346131175513
"APOC2",1.99554259257705,6.18077170884986,13.2215627082716,2.39993409460374e-37,1.89606825538188e-36,73.6378896754183
"CDKN2BAS",1.61998792325037,3.07268237669218,13.2208297303072,2.42042563391247e-37,1.91152041389093e-36,73.6294417215485
"NCOA7",-1.48602374431638,9.64086719529938,-13.2136862353183,2.62947918610853e-37,2.0758192911992e-36,73.5471274701452
"C4orf31",-2.37113333787441,5.28146547526792,-13.2134669469648,2.63617326197687e-37,2.08030221282196e-36,73.5446011419108
"DLEU2",1.15854636164692,5.39635038964805,13.2080031844199,2.80854932533409e-37,2.21547714589119e-36,73.4816655291677
"SYCE2",1.47602518140574,3.68315767425483,13.2053243068695,2.89711811501319e-37,2.28270621939078e-36,73.4508153417149
"TRIM50",-1.21875246506123,1.03122313853681,-13.2021557718587,3.0054703581468e-37,2.36716900257575e-36,73.4143322341511
"PLA2G5",-1.70969067218651,3.78168085994371,-13.1938258558472,3.30994600651918e-37,2.60497709909919e-36,73.3184511354514
"ZDBF2",-1.89300619658952,6.68080607788881,-13.1909310738553,3.42278984827758e-37,2.69171872674911e-36,73.2851414465752
"MPPED2",-2.06688830583453,5.44647419683435,-13.1872205772019,3.57304734602192e-37,2.80880460209536e-36,73.242453457056
"SNCG",-2.60498563268963,7.57726703580345,-13.1823801407765,3.77897051287196e-37,2.96612988224885e-36,73.1867793582238
"PCDHB4",-1.6254931210249,6.35803744815019,-13.1786554343535,3.94543199360346e-37,3.09323076237889e-36,73.1439486244881
"FOLR2",-1.86762104520771,7.16351417261693,-13.1778256152705,3.98350031132474e-37,3.12068785383551e-36,73.1344076899143
"RAMP1",2.39570858528188,7.09416774533117,13.1766750982188,4.03688624619108e-37,3.15888661724486e-36,73.1211802371429
"LPIN1",-1.25385950013654,9.27653000892646,-13.176585273424,4.04108410985622e-37,3.16096407310097e-36,73.1201475609924
"TMIE",-1.48279959931547,2.34665132569186,-13.1720641730969,4.25808102645392e-37,3.32942930946317e-36,73.0681772435668
"SLC4A1",-1.12367288538473,0.592075771178596,-13.1715067754079,4.28562473429898e-37,3.34968745924643e-36,73.0617708452728
"DNAH1",-1.24877767126041,6.86449272561424,-13.1712142533958,4.30015052599694e-37,3.359759102806e-36,73.0584088517675
"ZNF658",-1.10098193667753,5.58056674974004,-13.1696860442269,4.37683731740766e-37,3.41837168449917e-36,73.0408458509216
